lat,lon,ndvi,temperatura,precipitacion,viento_u,viento_v,elevation,pendiente,cobertura
7.20898015505916,-77.59198266582366,0.7628481481481482,24.19278422450128,6.672727628349278,-0.06814318756337381,-0.1385820472961265,405,0.8885886,10
7.20898015505916,-77.5470669016177,0.681562962962963,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,562,1.4069853,10
7.20898015505916,-77.50215113741172,0.796537037037037,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,434,1.8888566,10
7.20898015505916,-77.45723537320573,0.7872222222222223,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,389,0.92306936,10
7.20898015505916,-77.41231960899977,0.7568185185185186,24.936542290926127,5.565682898105883,-0.1708271030839671,-0.2895921096673916,469,1.936927,10
7.20898015505916,-77.36740384479378,0.7527259259259259,24.936542290926127,5.565682898105883,-0.1708271030839671,-0.2895921096673916,272,3.0461016,10
7.20898015505916,-77.32248808058782,0.7383925925925926,25.702801354233827,5.474693945138155,-0.17659846676942484,-0.34471905256446395,115,2.2238483,10
7.20898015505916,-77.27757231638184,0.7860240740740742,25.702801354233827,5.474693945138155,-0.17659846676942484,-0.34471905256446395,29,0.20554782,10
7.20898015505916,-77.23265655217585,0.7366740740740741,26.126062613408976,5.925968417261122,-0.13517216491792455,-0.3845573578978233,20,0.103276365,10
7.20898015505916,-77.18774078796989,0.7154611111111112,26.126062613408976,5.925968417261122,-0.13517216491792455,-0.3845573578978233,15,0.051245324,10
7.20898015505916,-77.1428250237639,0.6068925925925927,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,19,0.17769712,10
7.20898015505916,-77.09790925955792,0.5779648148148148,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,16,0.10443081,10
7.20898015505916,-77.05299349535196,0.5918518518518519,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,7,0.06923616,10
7.20898015505916,-77.00807773114597,0.5895685185185185,26.36926966729669,6.311824441392369,-0.06377010939091611,-0.45296519622674913,7,0.026190294,90
7.253895919265136,-80.9157492170659,0.6445462962962963,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,29,1.2529787,10
7.253895919265136,-80.87083345285993,0.8523703703703704,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,449,1.658744,10
